Num	Chr	Start	Size	Strand	ChrSize	QueryName	QueryStart	QuerySize	QueryStrand	QuerySizeTot	Info	Prob
8077	GLCHR01	1035511	1369	+	1491578	utg5_pilon	1032233	1367	-	1478415	454,1:0,798,1:0,115	mismap=1e-10
439824	GLCHR01	961011	73459	+	1491578	utg5_pilon	957738	73449	-	1478415	1607,1:0,386,1:0,9,1:0,1866,1:0,62397,1:0,91,1:0,751,1:0,3584,0:2,190,1:0,1488,1:0,113,1:0,32,1:0,113,1:0,771,5:5,44	mismap=1e-10
3510	GLCHR01	961011	585	+	1491578	utg5_pilon	957153	585	-	1478415	585	mismap=0.803
1404	GLCHR01	961011	234	+	1491578	utg5_pilon	956919	234	-	1478415	234	mismap=1e-10
34434	GLCHR01	966441	5763	+	1491578	utg5_pilon	521567	5762	+	1478415	1595,0:1,2608,1:0,922,1:0,636	mismap=1e-10
262276	GLCHR01	911045	43773	+	1491578	utg5_pilon	907339	43742	-	1478415	398,33:0,2790,0:1,189,0:1,40363	mismap=1e-10
1752	GLCHR01	911233	292	+	1491578	utg5_pilon	907047	292	-	1478415	292	mismap=3.2e-05
2508	GLCHR01	911045	418	+	1491578	utg5_pilon	906625	418	-	1478415	418	mismap=9.61e-05
2880	GLCHR01	911045	480	+	1491578	utg5_pilon	906145	480	-	1478415	480	mismap=6.41e-05
2823	GLCHR01	911045	480	+	1491578	utg5_pilon	905667	478	-	1478415	186,2:0,292	mismap=3.2e-05
2448	GLCHR01	911117	408	+	1491578	utg5_pilon	905259	408	-	1478415	408	mismap=1e-10
3144	GLCHR01	911045	524	+	1491578	utg5_pilon	904730	524	-	1478415	524	mismap=1e-10
712228	GLCHR01	792807	118718	+	1491578	utg5_pilon	786012	118718	-	1478415	118718	mismap=1e-10
31320	GLCHR01	788511	5220	+	1491578	utg5_pilon	692403	5220	+	1478415	5220	mismap=1e-10
1028501	GLCHR01	614246	171505	+	1491578	utg5_pilon	609302	171490	-	1478415	676,1:0,1342,1:0,267,1:0,48,1:0,144,2:0,221,2:0,1433,5:0,394,1:0,21,1:0,166944	mismap=1e-10
44434	GLCHR01	613615	7414	+	1491578	utg5_pilon	870264	7413	+	1478415	312,1:0,7101	mismap=1e-10
43081	GLCHR01	566457	7254	+	1491578	utg5_pilon	905894	7254	+	1478415	3876,1:0,19,1:0,381,0:4,170,0:2,939,0:1,60,1:0,1470,1:0,169,2:0,71,1:0,92	mismap=1e-10
3870	GLCHR01	613615	645	+	1491578	utg5_pilon	564622	645	-	1478415	645	mismap=1e-10
252	GLCHR05	2272710	42	+	4471437	utg5_pilon	564580	42	-	1478415	42	mismap=0.998
1621879	GLCHR01	302816	270588	+	1491578	utg5_pilon	292560	270590	-	1478415	39544,30:0,2,0:30,6348,1:0,86,1:0,1352,0:2,217481,2:0,393,1:0,23,1:0,136,1:0,118,1:0,2342,0:1,305,0:7,2420	mismap=1e-10
259347	GLCHR01	206964	43302	+	1491578	utg5_pilon	1226973	43298	+	1478415	251,1:0,91,1:0,67,5:0,29,7:0,78,1:0,6747,0:1,273,0:10,35751	mismap=1e-10
9534	GLCHR01	19935	1589	+	1491578	utg5_pilon	206555	1589	-	1478415	1589	mismap=1e-10
13362	GLCHR01	126661	2227	+	1491578	utg5_pilon	204328	2227	-	1478415	2227	mismap=1e-10
458001	GLCHR01	123067	76393	+	1491578	utg5_pilon	1274087	76385	+	1478415	4064,1:0,50,1:0,41,1:0,927,1:0,204,1:0,51185,1:0,28,2:0,19886	mismap=1e-10
23819	GLCHR01	72115	3976	+	1491578	utg5_pilon	1350472	3976	+	1478415	3976	mismap=1e-10
8784	GLCHR05	3103496	1464	+	4471437	utg5_pilon	119248	1464	-	1478415	1464	mismap=1e-10
231060	GLCHR01	79042	38510	+	1491578	utg5_pilon	80738	38510	-	1478415	38510	mismap=1e-10
314652	GLCHR01	23391	52693	+	1491578	utg5_pilon	23739	52689	-	1478415	45,0:1,5586,0:1,44358,2:0,30,1:0,56,1:0,201,1:0,375,0:9,1,9:0,535,3:0,3,0:3,484,1:0,533,0:1,192,1:0,275	mismap=1e-10
360	GLCHR04	1970002	60	+	2762469	utg5_pilon	23679	60	-	1478415	60	mismap=0.599
788	GLCHR04	1822717	156	+	2762469	utg5_pilon	1454742	156	+	1478415	156	mismap=1e-10
1080	GLCHR04	3191	180	+	2762469	utg5_pilon	1454899	180	+	1478415	180	mismap=1e-10
4368	GLCHR05	1345230	775	+	4471437	utg5_pilon	1455451	775	+	1478415	588,6:6,181	mismap=1e-10
570	GLCHR04	2582348	165	+	2762469	utg5_pilon	1456230	165	+	1478415	22,13:13,21,0:18,1,18:0,90	mismap=0.111
32271	GLCHR01	20224	5492	+	1491578	utg5_pilon	1456395	5480	+	1478415	263,0:7,2,7:0,717,1:0,153,1:0,800,3:0,3277,1:0,17,1:0,84,3:0,51,1:0,86,1:0,23	mismap=1e-10
20182	GLCHR03	28412	4190	+	1958359	utg5_pilon	7250	4158	-	1478415	14,0:3,39,0:1,13,0:1,35,2:3,16,0:3,18,2:0,4,4:0,46,1:0,15,7:8,37,1:0,1,1:0,18,5:0,1,0:3,11,0:1,369,0:1,29,1:0,53,2:0,12,0:1,17,1:0,100,0:1,45,0:2,50,0:1,9,0:1,4,0:1,10,3:0,41,0:2,7,0:3,25,1:0,28,6:0,33,0:1,18,1:0,47,1:0,13,1:0,57,2:0,10,2:0,81,0:2,58,0:1,4,2:0,4,1:0,11,1:0,29,1:0,14,15:0,1,0:9,26,0:1,48,0:1,26,1:0,65,1:0,13,0:11,3,11:0,819,0:1,27,2:0,8,2:0,3,1:0,689,1:0,51,1:0,18,1:0,17,7:0,1,0:4,34,1:0,22,3:0,2,0:3,82,0:1,60,1:0,6,1:0,20,2:0,214,0:1,31,5:0,42,0:1,4,0:1,54,0:1,93,0:1,20,4:0,2,0:1,134	mismap=1e-10
12068	GLCHR03	23751	4428	+	1958359	utg5_pilon	2410	4590	-	1478415	20,0:3,11,1:0,11,0:38,2,30:0,19,5:0,3,0:7,41,0:1,7,0:3,20,0:6,16,0:1,39,2:0,14,5:0,1,0:4,25,1:0,14,1:0,10,1:0,27,2:0,3,0:4,20,6:9,29,16:0,2,0:14,12,6:6,373,0:1,337,3:0,1,0:4,18,0:1,6,2:0,18,10:0,1,0:10,20,0:1,5,1:0,18,0:1,17,0:1,7,2:0,22,0:4,11,0:5,5,0:18,1,17:0,20,1:0,10,14:0,2,0:16,29,0:1,31,1:0,36,0:1,17,9:0,2,0:11,14,1:0,14,0:1,24,2:0,17,0:1,16,0:1,12,0:5,34,1:0,15,1:0,10,1:0,39,3:0,46,3:8,26,13:0,2,0:14,17,2:0,35,0:5,26,0:4,15,25:0,1,0:30,9,1:0,12,0:3,10,4:0,3,0:1,15,2:0,7,1:0,6,0:7,4,3:0,72,0:2,6,0:1,4,0:1,111,2:0,7,0:3,7,0:1,8,0:3,1,7:0,49,0:2,10,1:0,7,0:3,14,0:2,17,0:1,8,2:0,12,8:0,3,0:11,18,1:0,5,0:5,10,4:0,24,0:1,42,0:1,9,0:1,6,6:0,2,0:5,32,0:1,25,0:4,10,0:1,8,0:2,3,0:3,19,0:2,85,0:2,18,0:6,1,2:0,18,0:1,5,0:1,6,0:8,15,0:2,3,1:0,21,0:7,1,4:0,30,0:1,14,9:0,2,0:15,24,0:2,7,1:0,12,6:14,36,0:1,20,0:3,16,20:19,13,1:0,10,2:0,16,2:0,53,0:6,9,3:4,11,1:0,11,0:2,13,8:14,8,1:0,11,0:3,29,4:0,1,0:3,34,0:1,18,2:0,15,2:0,14,0:1,42,3:0,37,0:2,5,0:3,32,2:0,8,0:3,10,1:0,7,0:1,9,0:2,25,1:0,1,0:6,11,1:0,14,3:2,24,1:0,19,0:1,16,3:0,5,0:5,27,0:1,22,1:0,18,1:0,35,2:0,6,0:7,20,1:0,7,7:4,11,0:1,11,1:0,15,8:0,5,0:10,13,1:0,15,4:0,1,0:8,33,1:0,2,0:2,7,1:0,13,1:0,9,2:0,23,22:0,1,0:24,21,1:0,14,1:0,38,7:0,1,0:6,7,3:0,23,0:3,3,0:3,3,1:0,26,0:1,10,1:0,3,0:3,16,0:1,6,3:0,18,2:0,3,0:1,7,0:1,24,7:0,1,0:18,9,0:1,37,6:7,17,1:0,9,0:3,11,2:0,34,1:0,20,0:3,2,5:0,17,0:1,14,1:0,19,0:1,11,0:4,7,0:3,10,2:0,29,0:3,18,0:1,15,0:2,15,0:2,9	mismap=1e-10
457	GLCHR03	23452	223	+	1958359	utg5_pilon	2093	226	-	1478415	19,1:0,27,0:1,12,1:0,4,0:1,19,2:0,23,0:4,5,3:0,18,1:0,21,0:2,7,2:0,11,0:3,14,6:7,14,0:1,13	mismap=1e-10
240	GLCHR04	2183162	103	+	2762469	utg5_pilon	1476324	98	+	1478415	15,1:0,9,1:0,5,1:0,35,6:0,4,0:6,10,2:0,14	mismap=0.091
4484	GLCHR05	1791627	2427	+	4471437	utg22_pilon	2702569	2362	-	2704969	116,2:0,8,6:5,11,1:0,7,1:0,13,1:0,39,2:0,23,1:0,24,0:29,2,38:0,22,2:0,29,8:0,9,0:1,8,8:10,12,0:1,26,0:1,8,1:0,2,1:0,54,7:3,14,0:9,1,7:0,18,4:5,19,0:1,26,1:0,2,0:4,13,0:13,2,14:0,8,1:0,27,5:7,8,2:0,5,0:1,20,2:0,17,1:0,16,11:14,28,0:1,2,2:0,6,2:0,44,0:3,8,1:0,9,0:2,8,3:4,14,3:0,2,0:3,25,1:0,6,1:0,60,0:1,14,0:8,6,8:0,9,6:3,16,0:1,10,0:1,3,1:0,39,11:0,1,0:13,67,0:2,1,5:0,5,1:0,20,2:0,48,0:13,2,14:0,12,0:9,1,11:0,15,2:0,14,5:0,1,0:8,13,1:0,28,0:3,23,0:1,21,11:8,11,1:0,35,0:5,1,6:0,13,0:7,1,9:0,11,1:0,32,0:7,1,12:0,25,1:0,8,1:0,8,1:0,28,8:8,25,2:0,18,0:2,2,1:0,7,2:0,9,1:0,19,0:1,12,1:0,10,0:1,22,1:0,16,5:0,6,0:2,11,1:0,5,1:0,14,1:0,27,1:0,12,0:7,2,5:0,7,1:0,26,0:2,47,0:12,3,18:0,6,0:1,10,0:29,2,29:0,26,4:0,1,0:4,15,7:0,4,0:6,21,0:5,2,9:0,6,1:0,7,0:2,29,0:11,1,11:0,35,8:4,41,2:0,27,1:0,5,1:0,19,1:0,18,0:2,53,10:0,1,0:10,28,0:2,23	mismap=1e-10
558	GLCHR05	1791341	216	+	4471437	utg22_pilon	2702291	212	-	2704969	41,3:0,13,1:0,10,3:0,1,0:3,15,0:1,9,8:0,1,0:9,42,1:0,27,2:0,26,0:1,13	mismap=1e-10
302	GLCHR05	1785040	174	+	4471437	utg22_pilon	3697	194	+	2704969	26,0:23,3,15:0,11,0:10,1,12:0,22,0:31,3,21:0,50,0:4,10	mismap=0.5
384	GLCHR05	1786430	201	+	4471437	utg22_pilon	5169	206	+	2704969	14,0:4,14,0:2,19,1:0,12,14:0,3,0:12,15,10:0,1,0:11,15,0:2,46,1:0,36	mismap=0.5
3566	GLCHR05	1786837	1079	+	4471437	utg22_pilon	5587	1136	+	2704969	9,0:1,40,2:0,3,0:6,34,1:0,8,0:4,3,0:3,14,0:1,16,0:1,25,0:2,13,1:0,5,1:0,16,0:1,8,0:2,9,1:0,24,1:0,12,0:2,20,0:2,4,0:1,16,1:0,51,0:1,5,0:1,18,2:0,14,0:2,26,0:3,21,0:2,28,1:0,60,1:0,11,0:1,13,0:6,2,6:0,13,0:11,4,7:0,36,0:2,16,0:1,28,2:0,43,0:2,16,0:6,14,3:5,46,0:3,1,2:0,55,1:0,44,0:4,24,0:2,47,0:2,11,0:3,14,0:1,27,0:1,8,3:0,3,0:7,39,0:1,26	mismap=1e-10
70090	GLCHR05	1788483	12780	+	4471437	utg22_pilon	7327	12689	+	2704969	66,8:0,7,1:0,27,2:0,14,5:0,6,0:1,9,10:0,3,0:1,16,2:0,13,0:1,9,6:0,111,2:0,19,0:1,40,0:1,20,2:0,20,0:1,28,0:3,9,3:0,36,0:3,25,0:1,24,2:0,41,0:1,100,3:0,22,3:0,69,0:4,17,1:0,69,0:1,40,1:0,72,1:0,18,4:3,164,2:0,73,0:1,185,1:0,37,1:0,10,0:1,11,1:0,45,0:1,41,1:0,117,1:0,166,0:1,24,0:1,20,0:4,13,1:0,14,2:0,14,1:0,7,2:0,77,1:0,7,0:2,168,1:0,27,1:0,10,1:0,5,1:0,40,0:2,50,0:1,4,1:0,18,1:0,40,1:0,41,1:0,7,1:0,55,1:0,8,1:0,19,0:2,51,2:0,68,2:0,75,0:1,101,0:1,36,0:3,18,1:0,31,1:0,40,0:1,25,1:0,25,1:0,9,2:0,10,0:1,24,0:1,32,0:1,7,1:0,65,0:1,23,2:0,21,1:0,18,0:1,53,1:0,80,0:1,30,0:1,250,1:0,18,1:0,55,1:0,28,1:0,8,1:0,32,1:0,15,1:0,19,1:0,6,1:0,37,1:0,30,1:0,5,2:0,11,6:0,42,4:0,4,13:0,4,2:0,96,1:0,452,1:0,178,1:0,88,1:0,28,1:0,233,3:0,17,0:1,4023,0:1,18,0:1,180,0:1,275,1:0,951,2:0,28,1:0,2194	mismap=1e-10
1206	GLCHR05	1801062	201	+	4471437	utg22_pilon	20016	201	+	2704969	201	mismap=1e-10
286260	GLCHR05	1801062	47710	+	4471437	utg22_pilon	20217	47710	+	2704969	47710	mismap=1e-10
386430	GLCHR05	1848638	64405	+	4471437	utg22_pilon	68277	64405	+	2704969	64405	mismap=1e-10
342	GLCHR05	1915832	149	+	4471437	utg22_pilon	132746	118	+	2704969	50,0:9,1,26:0,6,5:0,32,5:0,3,4:0,17	mismap=1e-10
493118	GLCHR05	1916282	82338	+	4471437	utg22_pilon	132995	82260	+	2704969	17422,78:0,64838	mismap=1e-10
8890	GLCHR05	1997113	1507	+	4471437	utg22_pilon	215255	1504	+	2704969	88,4:0,880,0:1,535	mismap=1e-10
9060	GLCHR05	1997113	1510	+	4471437	utg22_pilon	216759	1510	+	2704969	1510	mismap=1e-10
7109	GLCHR05	1997113	1191	+	4471437	utg22_pilon	218269	1191	+	2704969	1191	mismap=1e-10
5115	GLCHR05	1996803	862	+	4471437	utg22_pilon	219461	860	+	2704969	308,2:0,552	mismap=1e-10
6844	GLCHR05	1996463	1202	+	4471437	utg22_pilon	220423	1174	+	2704969	20,20:0,7,5:0,368,2:0,478,1:0,301	mismap=1e-10
8127	GLCHR05	1996296	1369	+	4471437	utg22_pilon	221925	1368	+	2704969	815,1:0,553	mismap=1e-10
7943	GLCHR05	1996296	1369	+	4471437	utg22_pilon	223621	1356	+	2704969	557,4:0,254,2:0,89,0:1,43,8:0,412	mismap=1e-10
8107	GLCHR05	1996296	1369	+	4471437	utg22_pilon	225306	1366	+	2704969	815,2:0,249,1:0,302	mismap=1e-10
8214	GLCHR05	1996296	1369	+	4471437	utg22_pilon	227000	1369	+	2704969	1369	mismap=1e-10
10640	GLCHR05	1996296	1789	+	4471437	utg22_pilon	228697	1787	+	2704969	815,2:0,972	mismap=1e-10
6534	GLCHR05	1996576	1089	+	4471437	utg22_pilon	230485	1089	+	2704969	1089	mismap=1e-10
8029	GLCHR05	1996296	1369	+	4471437	utg22_pilon	231902	1361	+	2704969	766,1:0,48,2:0,90,5:0,457	mismap=1e-10
1060769	GLCHR05	1996296	176894	+	4471437	utg22_pilon	233591	176848	+	2704969	152192,6:0,24122,58:0,7,0:18,509	mismap=1e-10
4470	GLCHR05	2172517	745	+	4471437	utg22_pilon	410439	745	+	2704969	745	mismap=0.539
4966	GLCHR05	2172362	836	+	4471437	utg22_pilon	411184	835	+	2704969	609,1:0,226	mismap=0.541
3982	GLCHR05	2172524	672	+	4471437	utg22_pilon	412019	671	+	2704969	222,1:0,449	mismap=0.538
4440	GLCHR05	2172522	740	+	4471437	utg22_pilon	412690	740	+	2704969	740	mismap=0.00139
97591	GLCHR05	2172362	16370	+	4471437	utg22_pilon	413430	16317	+	2704969	386,1:0,34,1:0,274,43:0,14812,6:0,45,1:0,22,1:0,744	mismap=1e-10
2042	GLCHR05	2187966	357	+	4471437	utg22_pilon	429748	355	+	2704969	24,1:0,266,1:0,65	mismap=1e-10
6696	GLCHR05	2187555	1116	+	4471437	utg22_pilon	430103	1116	+	2704969	1116	mismap=1e-10
4868	GLCHR05	2187904	828	+	4471437	utg22_pilon	431219	826	+	2704969	86,1:0,266,1:0,474	mismap=1e-10
2148	GLCHR05	2187965	358	+	4471437	utg22_pilon	432045	358	+	2704969	358	mismap=1e-10
6684	GLCHR05	2187555	1114	+	4471437	utg22_pilon	432403	1114	+	2704969	1114	mismap=1e-10
2526	GLCHR05	2187902	421	+	4471437	utg22_pilon	433518	421	+	2704969	421	mismap=1e-10
467390	GLCHR05	2187555	77957	+	4471437	utg22_pilon	433939	77945	+	2704969	62130,0:1,1904,12:0,2060,0:1,11169,1:0,33,1:0,647	mismap=1e-10
50353	GLCHR05	2271637	8470	+	4471437	utg22_pilon	2184623	8462	-	2704969	1819,1:0,29,1:0,1692,3:2,1094,1:0,472,0:1,454,1:0,1301,1:0,1427,3:0,171	mismap=1e-10
780832	GLCHR05	2273334	130167	+	4471437	utg22_pilon	520346	130167	+	2704969	130167	mismap=1e-10
2484	GLCHR05	2403087	414	+	4471437	utg22_pilon	650513	414	+	2704969	414	mismap=0.205
3612	GLCHR05	2403087	602	+	4471437	utg22_pilon	650927	602	+	2704969	602	mismap=0.41
3612	GLCHR05	2403087	602	+	4471437	utg22_pilon	651548	602	+	2704969	602	mismap=0.384
2252	GLCHR05	2403286	386	+	4471437	utg22_pilon	652156	383	+	2704969	375,3:0,8	mismap=0.000256
3288	GLCHR05	2403087	567	+	4471437	utg22_pilon	652549	563	+	2704969	478,1:0,48,3:0,37	mismap=0.895
807166	GLCHR05	2403457	134625	+	4471437	utg22_pilon	653113	134619	+	2704969	46066,1:0,37,1:0,1285,0:1,840,0:1,377,0:1,83182,1:0,2404,4:0,242,1:0,35,1:0,148	mismap=1e-10
43550	GLCHR05	2532516	7312	+	4471437	utg22_pilon	1909930	7307	-	2704969	1700,4:0,1941,0:1,176,3:2,1754,1:0,1733	mismap=1e-10
1061212	GLCHR05	2562250	177091	+	4471437	utg22_pilon	795039	177045	+	2704969	74,1:0,70,1:0,165369,1:0,670,1:0,75,0:1,9458,6:0,776,2:0,415,0:18,3,37:0,12,0:20,1,36:0,83	mismap=1e-10
196	GLCHR05	2739863	152	+	4471437	utg22_pilon	1732777	108	-	2704969	16,3:0,13,4:0,4,7:0,18,7:0,11,4:0,2,5:0,16,16:2,26	mismap=0.00862
605	GLCHR05	2739543	107	+	4471437	utg22_pilon	972192	107	+	2704969	107	mismap=1e-10
270	GLCHR05	2739587	45	+	4471437	utg22_pilon	1732487	45	-	2704969	45	mismap=3.34e-09
1006	GLCHR05	2739069	339	+	4471437	utg22_pilon	1732120	250	-	2704969	10,6:0,114,0:12,1,43:0,6,0:1,48,1:0,7,50:0,4,2:0,47	mismap=1e-10
339	GLCHR05	2740468	177	+	4471437	utg22_pilon	972895	139	+	2704969	33,78:0,3,0:41,25,1:0,37	mismap=1e-10
10581	GLCHR05	2736920	1813	+	4471437	utg22_pilon	1730123	1789	-	2704969	21,1:0,74,1:0,1651,22:0,43	mismap=1e-10
965247	GLCHR05	2742470	161022	+	4471437	utg22_pilon	974846	161020	+	2704969	150039,0:2,3007,2:0,141,0:1,102,0:1,134,0:1,234,1:0,64,1:0,503,1:0,450,1:0,552,2:0,63,0:1,1318,0:1,3646,1:0,553,1:0,30,0:1,176	mismap=1e-10
4350	GLCHR05	2944313	749	+	4471437	utg22_pilon	1139557	748	+	2704969	253,1:0,231,0:1,226,1:0,37	mismap=1e-10
28839	GLCHR05	2894491	4825	+	4471437	utg22_pilon	1167039	4825	+	2704969	4825	mismap=1e-10
439954	GLCHR05	2943965	73338	+	4471437	utg22_pilon	1178731	73338	+	2704969	73338	mismap=1e-10
41890	GLCHR05	3029447	7030	+	4471437	utg22_pilon	1445869	7030	-	2704969	515,0:2,138,0:2,3315,1:0,1127,1:0,1851,1:0,22,1:0,58	mismap=1e-10
482558	GLCHR05	3022686	80517	+	4471437	utg22_pilon	1259102	80517	+	2704969	1576,1:0,165,0:1,5690,15:0,1,0:15,73069	mismap=1e-10
13871	GLCHR01	78118	2371	+	1491578	utg22_pilon	1362976	2371	-	2704969	2371	mismap=1e-10
634814	GLCHR05	3104726	105969	+	4471437	utg22_pilon	1341993	106160	+	2704969	1700,0:1,336,0:1,67282,0:105,516,0:105,28520,1:0,175,1:0,295,1:0,328,1:0,10,10:0,537,1:0,603,2:0,804,5:0,3135,0:1,1706	mismap=1e-10
20531	GLCHR05	3205529	3486	+	4471437	utg22_pilon	1253336	3474	-	2704969	1223,6:0,120,1:0,7,1:0,14,1:0,97,1:0,1620,1:0,331,1:0,62	mismap=1e-10
1208163	GLCHR05	3213929	201374	+	4471437	utg22_pilon	1451633	201375	+	2704969	200592,0:1,782	mismap=1e-10
211119	GLCHR05	3424392	35296	+	4471437	utg22_pilon	1016688	35270	-	2704969	15271,14:0,34,1:0,16,1:0,6,1:0,35,6:0,23,1:0,11,2:0,10701,0:1,628,1:0,8544	mismap=1e-10
22192	GLCHR05	3419518	3707	+	4471437	utg22_pilon	1011815	3706	-	2704969	3369,1:0,337	mismap=1e-10
306	GLCHR05	3450787	240	+	4471437	utg22_pilon	1693236	213	+	2704969	27,10:0,41,17:0,1,0:10,18,0:22,2,29:0,7,1:0,19,5:4,25,1:0,4,1:0,8,0:1,24	mismap=0.5
1178646	GLCHR05	3459832	196605	+	4471437	utg22_pilon	1693711	196588	+	2704969	202,8:0,53,8:0,49,1:0,25,1:0,204,3:0,85,1:0,62,1:0,1293,0:1,65125,0:1,480,0:4,77893,1:0,49,1:0,5999,0:3,19373,1:0,25687	mismap=1e-10
1232923	GLCHR05	3711795	205569	+	4471437	utg22_pilon	1947456	205560	+	2704969	62895,2:0,138831,1:0,11,1:0,1568,1:0,201,2:0,725,2:0,1329	mismap=1e-10
27224	GLCHR05	3915236	4552	+	4471437	utg22_pilon	547398	4554	-	2704969	2831,0:1,335,0:1,1386	mismap=1e-10
481740	GLCHR05	3921657	80290	+	4471437	utg22_pilon	2157571	80290	+	2704969	80290	mismap=1e-10
45055	GLCHR05	4007861	7662	+	4471437	utg22_pilon	459472	7636	-	2704969	589,6:0,236,2:0,42,2:0,336,1:0,2621,0:1,77,4:0,16,1:0,21,1:0,15,2:0,36,2:0,1709,1:0,108,0:1,906,2:0,26,1:0,96,3:0,800	mismap=1e-10
6450	GLCHR05	4100053	1075	+	4471437	utg22_pilon	2245497	1075	+	2704969	1075	mismap=0.11
500866	GLCHR05	4011407	83510	+	4471437	utg22_pilon	2248871	83506	+	2704969	1535,1:0,75,1:0,2387,2:0,79509	mismap=1e-10
367237	GLCHR05	4095450	61242	+	4471437	utg22_pilon	2333095	61245	+	2704969	5738,5:0,534,0:1,288,0:6,54669,0:1,8	mismap=1e-10
1277479	GLCHR05	4157050	212982	+	4471437	utg22_pilon	2394966	212972	+	2704969	97677,1:0,3159,1:0,7,1:0,13258,2:0,49,1:0,98788,4:0,34	mismap=1e-10
4384	GLCHR05	4369837	738	+	4471437	utg22_pilon	2607943	739	+	2704969	26,0:1,712	mismap=0.73
421597	GLCHR05	4369465	70524	+	4471437	utg22_pilon	2608682	70499	+	2704969	658,1:0,160,0:1,93,2:0,52056,2:0,48,1:0,13,2:0,11946,0:4,104,0:2,272,1:0,21,1:0,34,1:0,107,1:0,122,1:0,43,1:0,15,1:0,70,2:0,56,1:0,150,1:0,464,1:0,13,3:0,719,1:0,814,0:1,262,0:1,1062,3:0,1034,0:1,102,5:0,39,3:0,12	mismap=1e-10
36236	GLCHR05	4434521	6144	+	4471437	utg22_pilon	2679187	6146	+	2704969	35,2:0,1166,0:1,559,0:1,843,1:0,26,0:1,1504,0:2,284,0:2,887,2:0,526,0:1,231,1:0,77	mismap=1e-10
5606	GLCHR05	4439892	1045	+	4471437	utg22_pilon	2685334	1041	+	2704969	54,1:0,26,0:1,14,0:1,9,1:0,10,1:0,103,0:1,52,0:1,140,2:0,20,1:0,138,1:0,317,1:0,25,1:0,74,0:1,54	mismap=5.59e-10
3271	GLCHR05	4440170	591	+	4471437	utg22_pilon	2686381	587	+	2704969	52,2:0,474,5:0,4,0:3,10,1:0,25,0:1,18	mismap=4.99e-09
